id,name,gender,presença_plenario,ausencia_justificada_plenario,ausencia_plenario,presenca_comissao,ausencia_justificada_comissao,ausencia_comissao,data_nascimento,salario_bruto,salario_bruto_par,quant_viagem,gasto_total_par,gasto_jan_par,gasto_fev_par,gasto_mar_par,gasto_abr_par ,gasto_maio_par,gasto_junho_par,gasto_jul_par,gasto_agosto_par,gasto_set_par,gasto_out_par,gasto_nov_par,gasto_dez_par,gasto_total_gab,gasto_jan_gab,gasto_fev_gab,gasto_mar_gab,gasto_abr_gab,gasto_maio_gab,gasto_junho_gab,gasto_jul_gab,gasto_agosto_gab,gasto_set_gab,gasto_out_gab,gasto_nov_gab,gasto_dez_gab
204368,Fabio Schiochet (UNIAO-SC),M,85 dias,3 dias,4 dias,20 reuniões,2 reuniões,5 reuniões,31/05/1988,"R$ 33.763,00",,0,"
		                		
			                	R$ 376.844,53","R$ 37.195,31","R$ 41.648,60","R$ 42.043,11","R$ 46.815,31","R$ 43.700,43","R$ 50.091,13","R$ 31.304,74","R$ 25.939,12","R$ 21.593,26","R$ 32.923,73","R$ 3.589,79",,,"111.568,63","111.568,63","111.568,63","111.568,63","111.568,63","111.544,55","111.526,14","111.107,56","111.107,56","110.990,16",0,0
74262,Carlos Sampaio (PSDB-SP),M,87 dias,1 dias,4 dias,14 reuniões,0 reuniões,5 reuniões,31/03/1963,"R$ 33.763,00",,,"
		                		
			                	R$ 317.099,50","R$ 25.615,74","R$ 56.684,49","R$ 51.456,20","R$ 45.438,40","R$ 42.806,53","R$ 22.600,90","R$ 21.181,85","R$ 14.951,58","R$ 15.364,01","R$ 20.999,80",,,,"103.852,96","107.767,17","108.820,89","108.820,89","108.689,99","104.762,85","103.243,66","104.762,85","104.762,85","103.901,13",0,0
204422,Ossesio Silva (REPUBLICANOS-PE),M,91 dias,0 dias,1 dias,40 reuniões,0 reuniões,24 reuniões,09/12/1954,"R$ 33.763,00",,0,"
		                		
			                	R$ 347.749,81","R$ 22.856,08","R$ 32.967,51","R$ 44.885,09","R$ 44.251,03","R$ 42.878,97","R$ 36.165,64","R$ 32.571,00","R$ 36.167,25","R$ 24.417,17","R$ 28.495,13","R$ 2.094,94",,,"95.126,13","100.049,61","100.049,61","101.155,61","107.399,42","109.451,62","109.451,62","109.451,62","109.451,62","107.193,99",0,0
160621,Sandro Alex (PSD-PR),M,65 dias,0 dias,3 dias,35 reuniões,0 reuniões,13 reuniões,25/11/1972,"R$ 33.763,00",,0,"
		                		
			                	R$ 180.454,37",,,,"R$ 31.017,32","R$ 47.899,43","R$ 24.298,17","R$ 37.183,26","R$ 10.998,80","R$ 4.916,86","R$ 23.515,41","R$ 625,12",,,"0,00","0,00","0,00","69.926,13","87.036,26","87.826,98","94.352,24","97.459,50","97.459,50","103.881,44",0,0
204360,Silvia Cristina (PL-RO),F,89 dias,2 dias,1 dias,55 reuniões,5 reuniões,31 reuniões,15/01/1974,"R$ 33.763,00",,0,"
		                		
			                	R$ 326.142,16","R$ 38.497,24","R$ 41.381,49","R$ 41.593,07","R$ 52.095,78","R$ 77.841,57","R$ 30.489,93","R$ 21.356,30","R$ 8.189,34","R$ 4.412,39","R$ 7.253,38","R$ 3.031,67",,,"111.374,48","110.870,15","110.767,11","111.370,23","111.247,85","111.259,60","111.526,12","111.514,99","111.410,91","111.315,81",0,0
74376,Vander Loubet (PT-MS),M,87 dias,3 dias,2 dias,13 reuniões,1 reuniões,9 reuniões,22/01/1964,"R$ 33.763,00",,0,"
		                		
			                	R$ 319.847,50","R$ 49.425,10","R$ 33.721,13","R$ 37.451,17","R$ 39.976,96","R$ 41.545,38","R$ 38.451,69","R$ 27.215,78","R$ 9.051,50","R$ 4.483,21","R$ 37.732,84","R$ 792,74",,,"107.579,85","107.298,47","107.298,47","110.642,16","111.659,80","111.659,80","111.659,80","111.659,80","111.659,80","111.659,80",0,0
204472,José Medeiros (PL-MT),M,91 dias,1 dias,0 dias,13 reuniões,0 reuniões,12 reuniões,19/03/1970,"R$ 33.763,00",,,"
		                		
			                	R$ 426.112,57","R$ 41.612,96","R$ 57.092,54","R$ 53.792,40","R$ 51.560,09","R$ 69.600,74","R$ 44.189,19","R$ 32.055,20","R$ 28.733,60","R$ 28.925,42","R$ 18.420,03","R$ 130,40",,,"111.465,46","107.407,42","107.407,42","109.785,43","97.298,23","106.682,36","111.653,49","111.653,49","111.653,49","111.653,49",0,0
178970,João Daniel (PT-SE),M,88 dias,3 dias,1 dias,25 reuniões,4 reuniões,12 reuniões,22/08/1967,"R$ 33.763,00",,,"
		                		
			                	R$ 384.504,31","R$ 41.220,31","R$ 45.338,92","R$ 41.482,30","R$ 37.713,66","R$ 47.325,67","R$ 41.596,53","R$ 39.813,75","R$ 23.866,70","R$ 23.819,72","R$ 42.326,75",,,,"111.623,30","110.897,13","111.322,94","111.623,30","111.623,30","109.549,38","111.270,86","111.508,02","111.356,39","111.356,39",0,0
74052,Bosco Costa (PL-SE),M,88 dias,2 dias,2 dias,37 reuniões,0 reuniões,9 reuniões,28/09/1950,"R$ 33.763,00",,0,"
		                		
			                	R$ 381.415,21","R$ 31.663,79","R$ 50.001,03","R$ 50.347,54","R$ 42.678,14","R$ 42.852,09","R$ 50.270,89","R$ 42.871,55","R$ 39.751,16","R$ 27.086,09","R$ 3.892,93",,,,"109.107,22","111.544,51","111.544,51","111.544,51","111.544,51","111.544,51","111.544,51","106.200,33","104.641,61","107.654,94",0,0
178985,Miguel Lombardi (PL-SP),M,92 dias,0 dias,0 dias,59 reuniões,0 reuniões,13 reuniões,29/01/1964,"R$ 33.763,00",,0,"
		                		
			                	R$ 220.423,23","R$ 21.529,06","R$ 20.198,21","R$ 30.632,06","R$ 38.065,72","R$ 45.564,65","R$ 12.768,86","R$ 16.882,42","R$ 10.720,35","R$ 11.587,90","R$ 8.071,09","R$ 4.402,91",,,"110.285,02","110.027,91","108.913,76","108.699,50","108.742,35","110.027,91","110.185,82","111.659,62","111.659,62","111.659,62",0,0
206231,Ted Conti (PSB-ES),M,22 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,28/12/1964,"R$ 33.763,00",,0,"
		                		
			                	R$ 105.014,99","R$ 31.477,93","R$ 31.609,91","R$ 41.927,15",,,,,,,,,,,"111.659,67","111.659,67","104.455,82","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0
204387,Sargento Fahur (PSD-PR),M,92 dias,0 dias,0 dias,27 reuniões,0 reuniões,2 reuniões,06/11/1963,"R$ 33.763,00",,0,"
		                		
			                	R$ 235.826,05","R$ 26.338,65","R$ 13.404,82","R$ 31.325,22","R$ 52.086,32","R$ 24.388,06","R$ 22.309,23","R$ 29.172,80","R$ 14.543,32","R$ 12.015,50","R$ 7.852,59","R$ 2.389,54",,,"66.705,81","69.549,81","73.341,81","73.341,81","73.341,81","73.341,81","73.341,81","67.133,94","66.705,81","66.705,81",0,0
69871,Bacelar (PV-BA),M,82 dias,10 dias,0 dias,22 reuniões,13 reuniões,17 reuniões,09/07/1957,"R$ 33.763,00",,,"
		                		
			                	R$ 329.620,76","R$ 26.982,79","R$ 49.961,02","R$ 42.450,93","R$ 40.683,54","R$ 42.946,51","R$ 35.557,84","R$ 34.806,54","R$ 38.149,53","R$ 1.796,82","R$ 15.873,58","R$ 411,66",,,"111.532,23","111.532,23","111.269,06","111.532,24","111.460,04","110.935,35","111.387,83","111.532,24","111.532,24","111.461,59",0,0
66179,Norma Ayub (PP-ES),F,77 dias,14 dias,1 dias,20 reuniões,8 reuniões,5 reuniões,07/09/1959,"R$ 33.763,00",,0,"
		                		
			                	R$ 283.058,92","R$ 19.354,87","R$ 22.480,29","R$ 25.213,93","R$ 34.202,81","R$ 34.648,47","R$ 33.963,01","R$ 31.584,22","R$ 23.186,05","R$ 21.829,52","R$ 33.681,50","R$ 2.914,25",,,"109.263,62","109.263,62","109.371,25","108.682,13","108.282,54","109.497,38","106.962,54","107.480,28","107.282,54","110.694,20",0,0
160528,Danilo Cabral (PSB-PE),M,83 dias,3 dias,6 dias,8 reuniões,6 reuniões,22 reuniões,21/04/1967,"R$ 33.763,00",,0,"
		                		
			                	R$ 287.464,54","R$ 23.243,32","R$ 23.195,87","R$ 25.003,47","R$ 45.722,17","R$ 49.445,71","R$ 26.152,01","R$ 32.469,21","R$ 12.877,47","R$ 8.866,71","R$ 39.648,42","R$ 840,18",,,"95.045,26","95.045,26","94.090,38","98.095,56","99.861,52","99.861,52","100.443,65","100.923,05","111.114,04","111.465,45",0,0
204412,Dr. Zacharias Calil (UNIAO-GO),M,82 dias,6 dias,4 dias,85 reuniões,6 reuniões,27 reuniões,05/11/1953,"R$ 33.763,00",,0,"
		                		
			                	R$ 227.743,53","R$ 25.614,66","R$ 32.870,88","R$ 33.504,56","R$ 32.975,66","R$ 32.600,29","R$ 18.394,14","R$ 17.770,75","R$ 7.364,25","R$ 5.479,94","R$ 20.331,91","R$ 836,49",,,"83.672,50","77.891,18","81.413,26","83.956,98","83.956,98","83.754,79","77.891,18","77.891,18","77.891,18","77.891,18",0,0
92699,Fernando Monteiro (PP-PE),M,87 dias,5 dias,0 dias,17 reuniões,4 reuniões,3 reuniões,17/09/1976,"R$ 33.763,00",,"
                                            ","
		                		
			                	R$ 320.877,65","R$ 33.166,59","R$ 36.756,35","R$ 50.815,63","R$ 46.090,78","R$ 35.207,06","R$ 35.106,58","R$ 33.522,18","R$ 12.348,74","R$ 7.355,49","R$ 29.824,28","R$ 683,97",,,"111.665,62","111.462,42","111.451,57","108.833,71","111.665,62","111.665,62","111.665,62","110.146,43","102.361,66","104.196,43",0,0
178983,Marcio Alvino (PL-SP),M,92 dias,0 dias,0 dias,3 reuniões,0 reuniões,2 reuniões,14/06/1969,"R$ 33.763,00",,0,"
		                		
			                	R$ 134,51","R$ 0,65","R$ 10,41","R$ 24,07","R$ 12,54","R$ 20,48","R$ 24,95","R$ 21,49","R$ 16,96","R$ 2,96",,,,,"111.659,72","109.690,06","111.659,72","110.429,57","111.392,82","109.744,53","99.030,68","98.700,75","100.771,53","101.884,90",0,0
178888,Victor Mendes (MDB-MA),M,44 dias,9 dias,0 dias,20 reuniões,3 reuniões,12 reuniões,22/08/1979,"R$ 33.763,00",,0,"
		                		
			                	R$ 171.221,33",,,"R$ 135,28","R$ 40.069,43","R$ 43.500,93","R$ 39.107,53","R$ 48.263,56","R$ 144,60",,,,,,0,0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0
204521,Abou Anni (UNIAO-SP),M,87 dias,3 dias,2 dias,22 reuniões,1 reuniões,13 reuniões,06/11/1966,"R$ 33.763,00",,0,"
		                		
			                	R$ 302.280,85","R$ 27.405,24","R$ 16.072,33","R$ 68.763,27","R$ 67.772,79","R$ 75.533,07","R$ 13.287,62","R$ 13.475,02","R$ 2.147,73","R$ 3.052,73","R$ 13.667,56","R$ 1.103,49",,,"110.146,28","109.221,14","108.215,19","111.647,46","111.647,46","111.647,46","111.520,66","110.906,26","111.574,67","109.554,95",0,0
178871,Evair Vieira de Melo (PP-ES),M,87 dias,3 dias,2 dias,67 reuniões,1 reuniões,4 reuniões,02/04/1972,"R$ 33.763,00",,0,"
		                		
			                	R$ 316.638,70","R$ 38.264,38","R$ 46.197,13","R$ 62.458,72","R$ 38.441,09","R$ 43.315,06","R$ 24.394,91","R$ 23.069,95","R$ 14.844,44","R$ 2.615,55","R$ 22.921,21","R$ 116,26",,,"106.904,01","110.527,26","107.201,84","107.178,21","108.042,26","111.172,72","111.328,33","111.555,88","111.526,13","111.526,13",0,0
205535,Patricia Ferraz (PODE-AP),F,10 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,09/01/1980,"R$ 33.763,00",,0,"
		                		
			                	R$ 61.594,97",,,,,,,,,"R$ 7.370,23","R$ 52.876,43","R$ 1.348,31",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0
215044,Vivi Reis (PSOL-PA),F,81 dias,11 dias,0 dias,79 reuniões,18 reuniões,21 reuniões,05/08/1991,"R$ 33.763,00",,,"
		                		
			                	R$ 364.896,71","R$ 50.505,11","R$ 33.624,12","R$ 47.121,22","R$ 42.779,32","R$ 38.398,45","R$ 36.910,98","R$ 40.803,83","R$ 27.107,07","R$ 21.698,14","R$ 25.660,38","R$ 288,09",,,"111.413,83","111.501,88","108.988,28","109.564,43","110.684,14","111.041,26","111.423,00","111.423,00","111.423,00","111.423,00",0,0
74554,José Rocha (UNIAO-BA),M,82 dias,10 dias,0 dias,43 reuniões,14 reuniões,30 reuniões,18/08/1948,"R$ 33.763,00",,0,"
		                		
			                	R$ 354.547,78","R$ 25.275,02","R$ 33.000,03","R$ 37.777,87","R$ 42.689,97","R$ 36.822,12","R$ 29.942,35","R$ 43.118,28","R$ 38.255,35","R$ 34.624,45","R$ 20.042,34","R$ 13.000,00",,,"111.617,11","111.617,11","111.617,11","111.617,11","111.617,11","111.617,11","111.617,11","111.617,11","111.617,11","111.617,11",0,0
204484,General Peternelli (UNIAO-SP),M,89 dias,0 dias,3 dias,132 reuniões,0 reuniões,21 reuniões,06/08/1954,"R$ 33.763,00",,0,"
		                		
			                	R$ 219.516,20","R$ 17.011,69","R$ 44.800,56","R$ 44.569,19","R$ 22.660,96","R$ 25.933,02","R$ 28.500,81","R$ 13.743,54","R$ 9.053,72","R$ 5.578,56","R$ 7.617,80","R$ 46,35",,,"67.824,41","70.484,71","70.484,71","74.499,52","79.446,76","86.394,48","95.109,95","76.397,80","54.701,66","54.701,66",0,0
74848,Jandira Feghali (PCdoB-RJ),F,91 dias,0 dias,1 dias,41 reuniões,0 reuniões,28 reuniões,17/05/1957,"R$ 33.763,00",,0,"
		                		
			                	R$ 304.962,13","R$ 16.677,60","R$ 41.606,05","R$ 42.043,96","R$ 41.561,42","R$ 33.766,08","R$ 35.266,15","R$ 30.544,63","R$ 18.967,72","R$ 23.146,67","R$ 20.529,15","R$ 852,70",,,"111.186,43","110.346,75","110.883,15","110.883,15","110.883,15","110.883,15","106.843,71","109.640,24","105.683,13","103.792,22",0,0
214865,Joceval Rodrigues (CIDADANIA-BA),M,19 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,04/10/1970,"R$ 33.763,00",,,"
		                		
			                	R$ 66.256,71",,,,,,,"R$ 17.147,44","R$ 18.872,33","R$ 12.736,94","R$ 17.500,00",,,,0,0,0,0,0,0,"0,00","0,00","0,00","0,00",0,0
133439,André Figueiredo (PDT-CE),M,87 dias,5 dias,0 dias,72 reuniões,9 reuniões,23 reuniões,10/11/1966,"R$ 33.763,00",,0,"
		                		
			                	R$ 392.555,80","R$ 34.462,62","R$ 48.224,65","R$ 72.127,49","R$ 49.023,71","R$ 44.041,52","R$ 37.230,57","R$ 31.041,15","R$ 43.503,48","R$ 11.633,85","R$ 21.266,76",,,,"111.397,30","109.731,85","111.580,84","111.580,84","106.864,96","109.042,51","109.730,58","109.931,92","110.707,37","110.035,63",0,0
160655,Ricardo Izar (REPUBLICANOS-SP),M,82 dias,2 dias,8 dias,10 reuniões,1 reuniões,9 reuniões,01/08/1968,"R$ 33.763,00",,0,"
		                		
			                	R$ 318.098,30","R$ 21.993,12","R$ 26.040,58","R$ 36.284,07","R$ 34.496,42","R$ 82.039,32","R$ 25.193,31","R$ 14.757,52","R$ 10.691,35","R$ 11.857,99","R$ 54.744,62",,,,"111.574,72","111.565,62","111.631,28","111.653,59","111.355,92","111.556,47","111.563,15","111.599,55","111.580,77","111.624,79",0,0
178935,Rossoni (PSDB-PR),M,42 dias,6 dias,13 dias,0 reuniões,0 reuniões,1 reuniões,23/11/1952,"R$ 33.763,00",,0,"
		                		
			                	R$ 175.496,02","R$ 38.434,25","R$ 41.023,76","R$ 24.376,55","R$ 39.059,07","R$ 29.171,19","R$ 2.729,46",,,,"R$ 701,74",,,,"104.548,41","95.995,00","105.599,40","106.533,93","111.453,14","111.617,11","111.593,80","111.416,90","111.416,90","111.416,90",0,0
204380,Celina Leão (PP-DF),F,71 dias,2 dias,19 dias,18 reuniões,1 reuniões,23 reuniões,02/03/1977,"R$ 33.763,00",,,"
		                		
			                	R$ 101.582,40","R$ 1.190,04","R$ 11.101,64","R$ 13.853,72","R$ 18.215,77","R$ 17.835,36","R$ 15.949,33","R$ 14.392,13","R$ 6.642,14","R$ 2.402,27",,,,,"110.531,62","110.840,11","110.489,74","109.406,57","110.401,05","109.266,63","109.432,72","110.798,51","110.798,51","110.798,51",0,0
160641,Professora Marcivania (PCdoB-AP),F,91 dias,0 dias,1 dias,34 reuniões,0 reuniões,7 reuniões,21/06/1973,"R$ 33.763,00",,0,"
		                		
			                	R$ 372.925,42","R$ 73.518,31","R$ 24.414,79","R$ 47.486,37","R$ 49.562,35","R$ 28.947,17","R$ 39.390,78","R$ 27.825,99","R$ 17.943,62","R$ 7.350,58","R$ 50.485,46","R$ 6.000,00",,,"111.465,49","111.400,50","110.738,38","111.378,13","111.439,63","111.111,26","111.351,62","111.476,44","111.465,50","111.483,67",0,0
204434,Dra. Vanda Milani (PROS-AC),F,72 dias,13 dias,7 dias,31 reuniões,11 reuniões,22 reuniões,17/09/1953,"R$ 33.763,00",,0,"
		                		
			                	R$ 395.931,24","R$ 45.066,55","R$ 49.027,62","R$ 29.462,19","R$ 36.127,46","R$ 71.009,98","R$ 22.618,07","R$ 41.106,51","R$ 44.816,37","R$ 25.900,00","R$ 30.796,49",,,,"109.028,91","110.980,61","111.507,90","109.468,16","111.544,28","110.383,90","111.280,73","111.580,69","111.580,69","106.487,76",0,0
178882,André Fufuca (PP-MA),M,63 dias,29 dias,0 dias,2 reuniões,1 reuniões,8 reuniões,27/08/1989,"R$ 33.763,00",,0,"
		                		
			                	R$ 293.299,00","R$ 24.003,48","R$ 26.127,61","R$ 39.048,96","R$ 35.638,26","R$ 42.647,02","R$ 37.783,22","R$ 29.531,60","R$ 32.503,83","R$ 19.736,89","R$ 6.278,13",,,,"111.010,61","111.270,57","111.617,19","111.617,19","111.617,19","110.019,66","106.829,30","111.501,94","111.501,94","111.501,94",0,0
178975,Baleia Rossi (MDB-SP),M,79 dias,13 dias,0 dias,21 reuniões,6 reuniões,16 reuniões,09/06/1972,"R$ 33.763,00",,0,"
		                		
			                	R$ 279.480,42","R$ 27.400,21","R$ 27.133,21","R$ 33.713,16","R$ 35.517,65","R$ 26.901,38","R$ 39.593,94","R$ 20.224,43","R$ 23.443,38","R$ 20.430,29","R$ 22.340,88","R$ 2.781,89",,,"109.118,18","109.118,18","109.118,18","109.118,18","109.118,18","107.972,95","98.261,16","98.691,06","98.691,06","98.691,06",0,0
195866,Vaidon Oliveira (UNIAO-CE),M,54 dias,4 dias,3 dias,3 reuniões,2 reuniões,8 reuniões,02/04/1975,"R$ 33.763,00",,0,"
		                		
			                	R$ 237.834,41","R$ 23.778,48","R$ 42.615,45","R$ 43.405,02","R$ 40.762,03","R$ 60.084,33","R$ 222,00",,,"R$ 309,08","R$ 26.030,00","R$ 628,02",,,"111.635,46","110.860,77","111.028,88","109.585,62","105.419,03","105.124,91","111.562,77","111.562,77","111.562,77","106.932,00",0,0
74044,Wilson Santiago (REPUBLICANOS-PB),M,83 dias,4 dias,5 dias,4 reuniões,1 reuniões,31 reuniões,10/06/1957,"R$ 33.763,00",,0,"
		                		
			                	R$ 333.798,56","R$ 30.349,27","R$ 31.771,02","R$ 37.471,51","R$ 42.306,88","R$ 41.459,58","R$ 17.270,03","R$ 59.218,14","R$ 39.103,16","R$ 6.056,23","R$ 28.195,55","R$ 597,19",,,"111.538,45","111.556,03","110.472,05","111.429,07","111.316,59","111.277,46","111.311,90","111.544,34","111.544,34","111.544,34",0,0
160619,José Nunes (PSD-BA),M,37 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,18/12/1950,"R$ 33.763,00",,0,"
		                		
			                	R$ 154.388,84","R$ 51.304,13","R$ 44.699,63","R$ 41.468,03","R$ 14.382,59",,,,,,,"R$ 2.534,46",,,"111.665,59","111.589,78","111.513,97","100.362,57","0,00","0,00","0,00","0,00","0,00","0,00",0,0
74043,Wellington Roberto (PL-PB),M,64 dias,27 dias,1 dias,0 reuniões,10 reuniões,16 reuniões,19/05/1959,"R$ 33.763,00",,0,"
		                		
			                	R$ 363.026,31","R$ 25.689,37","R$ 50.571,50","R$ 45.460,46","R$ 46.200,51","R$ 47.674,96","R$ 32.937,83","R$ 37.926,77","R$ 12.640,71","R$ 33.901,72","R$ 30.022,48",,,,"111.507,89","111.507,89","110.523,07","107.146,56","110.382,39","111.153,65","111.507,89","111.507,89","111.507,89","111.507,89",0,0
204362,Ricardo Guidi (PSD-SC),M,92 dias,0 dias,0 dias,27 reuniões,2 reuniões,11 reuniões,28/09/1977,"R$ 33.763,00",,0,"
		                		
			                	R$ 212.087,75","R$ 20.891,82","R$ 27.553,59","R$ 25.787,02","R$ 36.603,04","R$ 34.612,26","R$ 34.669,08","R$ 20.256,07","R$ 1.117,85","R$ 489,75","R$ 9.491,30","R$ 615,97",,,"111.665,83","111.665,83","111.665,83","110.702,58","111.665,83","111.665,83","111.665,83","111.665,83","111.665,83","111.665,83",0,0
178861,Ronaldo Carletto (PP-BA),M,88 dias,4 dias,0 dias,5 reuniões,3 reuniões,16 reuniões,05/01/1960,"R$ 33.763,00",,0,"
		                		
			                	R$ 276.954,35","R$ 39.853,86","R$ 37.423,24","R$ 50.559,78","R$ 35.321,41","R$ 45.779,44","R$ 16.673,29","R$ 17.006,88","R$ 22.617,74","R$ 7.609,31","R$ 2.915,68","R$ 1.193,72",,,"111.586,93","111.586,93","111.586,93","111.586,93","111.586,93","111.586,93","111.586,93","111.586,93","111.586,93","108.778,61",0,0
204487,Capitão Wagner (UNIAO-CE),M,31 dias,0 dias,2 dias,0 reuniões,0 reuniões,1 reuniões,21/01/1979,"R$ 33.763,00",,0,"
		                		
			                	R$ 202.652,74","R$ 55.521,07","R$ 32.236,66","R$ 11.029,18",,"-R$ 23.938,40",,"R$ 12.950,64","R$ 18.376,97","R$ 6.416,85","R$ 14.045,83","R$ 76.013,94",,,"110.473,50","110.107,68","111.586,87","111.652,64","111.665,79","110.952,40","111.665,74","111.665,74","111.665,74","111.304,92",0,0
160587,Fábio Trad (PSD-MS),M,90 dias,1 dias,1 dias,88 reuniões,0 reuniões,3 reuniões,18/08/1969,"R$ 33.763,00",,,"
		                		
			                	R$ 152.333,76","R$ 9.479,45","R$ 21.339,35","R$ 11.214,78","R$ 41.034,10","R$ 25.209,13","R$ 12.053,32","R$ 5.465,70","R$ 14.089,48","R$ 2.400,90","R$ 10.011,50","R$ 36,05",,,"111.501,88","111.501,88","111.501,88","111.324,76","111.501,88","111.501,88","111.501,88","111.501,88","110.217,75","110.173,47",0,0
73463,Osmar Serraglio (PP-PR),M,90 dias,2 dias,0 dias,18 reuniões,1 reuniões,5 reuniões,23/05/1948,"R$ 33.763,00",,0,"
		                		
			                	R$ 322.631,42","R$ 19.077,70","R$ 29.207,40","R$ 26.130,41","R$ 20.067,80","R$ 44.531,69","R$ 51.037,47","R$ 44.790,12","R$ 55.420,83","R$ 11.647,40","R$ 19.012,20","R$ 1.708,40",,,"102.045,23","102.045,23","102.373,18","107.128,41","107.128,41","111.455,77","111.604,99","111.604,99","111.604,99","111.604,99",0,0
178916,Daniel Coelho (CIDADANIA-PE),M,91 dias,0 dias,1 dias,6 reuniões,0 reuniões,0 reuniões,04/11/1978,"R$ 33.763,00",,0,"
		                		
			                	R$ 360.896,58","R$ 56.899,01","R$ 47.545,19","R$ 51.524,56","R$ 44.454,63","R$ 36.128,30","R$ 30.323,85","R$ 32.107,75","R$ 22.965,49","R$ 20.599,99","R$ 18.151,21","R$ 196,60",,,"111.319,00","111.580,81","111.580,81","111.580,81","111.332,51","111.580,82","111.559,70","111.471,69","111.474,71","111.507,06",0,0
160532,Eli Corrêa Filho (UNIAO-SP),M,82 dias,0 dias,10 dias,42 reuniões,0 reuniões,27 reuniões,13/01/1976,"R$ 33.763,00",,0,"
		                		
			                	R$ 265.305,28","R$ 22.593,30","R$ 23.225,37","R$ 28.285,66","R$ 57.687,80","R$ 56.126,53","R$ 30.297,57","R$ 22.196,45","R$ 6.522,28","R$ 421,69","R$ 17.948,63",,,,"105.205,60","105.205,60","105.205,60","105.205,60","101.881,14","104.761,01","106.115,52","106.115,52","106.115,52","102.257,61",0,0
204384,Ney Leprevost (UNIAO-PR),M,58 dias,6 dias,2 dias,51 reuniões,4 reuniões,0 reuniões,26/10/1973,"R$ 33.763,00",,0,"
		                		
			                	R$ 250.300,45",,,,"R$ 28.018,44","R$ 32.989,51","R$ 37.760,39","R$ 35.739,57","R$ 26.480,21","R$ 19.925,20","R$ 69.342,63","R$ 44,50",,,"0,00","0,00","0,00","76.475,21","102.555,61","109.080,88","109.944,25","111.055,51","110.166,27","111.194,37",0,0
